IdCliente,Correo Electrónico,Nombre Cliente,Apellido Cliente,Fecha Nacimiento,Estado Civil,Genero,Ingreso Anual,Numero de Hijos,Nivel Educativo Cliente,Ocupacion,Propietario Casa,Nivel Ingreso Anual
1900,riley37@adventure-works.com,RILEY,SANCHEZ,1956-02-05,Soltero,F,70000,2,Universitaria Completa,Empresario,No,Alta
1949,cassidy19@adventure-works.com,CASSIDY,BRYANT,1953-12-19,Soltero,F,70000,5,Universitaria Completa,Empresario,Si,Alta
1964,chloe83@adventure-works.com,CHLOE,BRYANT,1955-05-28,Casado,F,70000,4,Universitaria Completa,Empresario,Si,Alta
1968,madeline20@adventure-works.com,MADELINE,HALL,1955-02-22,Casado,F,70000,3,Universitaria Completa,Empresario,Si,Alta
1987,mariah9@adventure-works.com,MARIAH,HENDERSON,1955-11-03,Casado,F,80000,5,Universitaria Completa,Empresario,Si,Alta
1991,jordan33@adventure-works.com,JORDAN,TURNER,1973-10-19,Casado,F,120000,3,Universitaria Completa,Empresario,Si,Alta
1995,vanessa4@adventure-works.com,VANESSA,ROSS,1970-01-01,Casado,F,130000,1,Universitaria Completa,Empresario,Si,Alta
1998,kaitlyn0@adventure-works.com,KAITLYN,EVANS,1969-05-30,Casado,F,130000,1,Universitaria Completa,Empresario,Si,Alta
2002,jennifer50@adventure-works.com,JENNIFER,WALKER,1947-10-31,Casado,F,90000,5,Universitaria Completa,Empresario,Si,Alta
2046,robin11@adventure-works.com,ROBIN,VAZQUEZ,1952-08-26,Casado,F,110000,3,Universitaria Completa,Empresario,Si,Alta
2130,julia69@adventure-works.com,JULIA,BARNES,1966-07-30,Casado,F,90000,2,Universitaria Completa,Empresario,No,Alta
2163,brianna42@adventure-works.com,BRIANNA,GRAY,1954-04-27,Soltero,F,70000,5,Universitaria Completa,Empresario,No,Alta
2170,paige26@adventure-works.com,PAIGE,SANDERS,1981-02-02,Soltero,F,80000,0,Universitaria Completa,Empresario,No,Alta
2191,natasha8@adventure-works.com,NATASHA,ROMERO,1952-07-06,Soltero,F,70000,4,Universitaria Completa,Empresario,No,Alta
2201,anna51@adventure-works.com,ANNA,HARRIS,1969-10-13,Casado,F,130000,1,Universitaria Completa,Empresario,No,Alta
2249,jordyn12@adventure-works.com,JORDYN,FLORES,1976-11-25,Soltero,F,80000,0,Universitaria Completa,Empresario,No,Alta
2260,isabella49@adventure-works.com,ISABELLA,HERNANDEZ,1954-10-14,Casado,F,70000,3,Universitaria Completa,Empresario,Si,Alta
2265,megan43@adventure-works.com,MEGAN,GRAY,1971-07-05,Soltero,F,80000,4,Universitaria Completa,Empresario,Si,Alta
2271,bailey11@adventure-works.com,BAILEY,BELL,1952-06-29,Soltero,F,70000,4,Universitaria Completa,Empresario,Si,Alta
2276,florian1@adventure-works.com,FLORIAN,STILLER,1945-12-07,Casado,F,130000,2,Universitaria Completa,Empresario,Si,Alta
2281,natalie45@adventure-works.com,NATALIE,EDWARDS,1950-07-20,Casado,F,90000,5,Universitaria Completa,Empresario,Si,Alta
2282,mariah35@adventure-works.com,MARIAH,COX,1952-07-14,Soltero,F,70000,4,Universitaria Completa,Empresario,Si,Alta
2294,gabrielle35@adventure-works.com,GABRIELLE,WASHINGTON,1972-04-22,Casado,F,150000,2,Universitaria Completa,Empresario,Si,Alta
2297,amanda11@adventure-works.com,AMANDA,HOWARD,1969-07-28,Casado,F,130000,1,Universitaria Completa,Empresario,Si,Alta
2373,deanna21@adventure-works.com,DEANNA,MARTINEZ,1953-07-04,Casado,F,110000,3,Universitaria Completa,Empresario,Si,Alta
2395,autumn2@adventure-works.com,AUTUMN,CHEN,1967-08-23,Casado,F,110000,4,Universitaria Completa,Empresario,Si,Alta
2412,alisha20@adventure-works.com,ALISHA,ZHENG,1966-09-02,Casado,F,100000,1,Universitaria Completa,Empresario,Si,Alta
2453,gabriella17@adventure-works.com,GABRIELLA,MORRIS,1976-07-21,Soltero,F,80000,0,Universitaria Completa,Empresario,No,Alta
2467,destiny36@adventure-works.com,DESTINY,COX,1970-07-21,Casado,F,130000,1,Universitaria Completa,Empresario,Si,Alta
2503,jessica35@adventure-works.com,JESSICA,PATTERSON,1966-07-27,Soltero,F,170000,2,Universitaria Completa,Empresario,No,Alta
2515,alicia13@adventure-works.com,ALICIA,CHAPMAN,1967-04-11,Casado,F,120000,1,Universitaria Completa,Empresario,Si,Alta
2560,amanda19@adventure-works.com,AMANDA,BROOKS,1954-04-30,Casado,F,70000,4,Universitaria Completa,Empresario,Si,Alta
2565,savannah22@adventure-works.com,SAVANNAH,EDWARDS,1955-07-01,Casado,F,70000,4,Universitaria Completa,Empresario,Si,Alta
2567,taylor49@adventure-works.com,TAYLOR,WILLIAMS,1972-08-29,Soltero,F,110000,3,Universitaria Completa,Empresario,Si,Alta
2584,brenda6@adventure-works.com,BRENDA,CHANDRA,1955-02-09,Casado,F,110000,3,Universitaria Completa,Empresario,No,Alta
2617,cynthia6@adventure-works.com,CYNTHIA,CHANDRA,1966-11-28,Casado,F,100000,4,Universitaria Completa,Empresario,Si,Alta
106,haley10@adventure-works.com,HALEY,RICHARDSON,1943-12-24,Soltero,F,50000,2,Universitaria Postgrado,Empresario,Si,Medio
141,theresa9@adventure-works.com,THERESA,DOMINGUEZ,1951-10-20,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
167,megan61@adventure-works.com,MEGAN,FLORES,1949-09-01,Soltero,F,50000,4,Universitaria Completa,Empresario,No,Medio
279,caitlin1@adventure-works.com,CAITLIN,BROOKS,1956-05-15,Casado,F,60000,2,Universitaria Completa,Empresario,No,Medio
284,alexis3@adventure-works.com,ALEXIS,JONES,1943-12-27,Soltero,F,50000,2,Universitaria Postgrado,Empresario,Si,Medio
399,tina20@adventure-works.com,TINA,GONZALEZ,1950-06-01,Casado,F,50000,2,Universitaria Postgrado,Empresario,Si,Medio
446,bailey13@adventure-works.com,BAILEY,BAILEY,1956-12-06,Casado,F,60000,2,Universitaria Completa,Empresario,Si,Medio
713,holly13@adventure-works.com,HOLLY,MEHTA,1944-12-04,Soltero,F,50000,2,Universitaria Postgrado,Empresario,Si,Medio
769,katie5@adventure-works.com,KATIE,SHEN,1949-02-24,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
770,deanna10@adventure-works.com,DEANNA,ASHE,1951-08-29,Soltero,F,60000,2,Universitaria Postgrado,Empresario,Si,Medio
853,christy26@adventure-works.com,CHRISTY,LAL,1953-06-28,Casado,F,60000,4,Universitaria Completa,Empresario,Si,Medio
854,alexandria17@adventure-works.com,ALEXANDRIA,GONZALES,1953-10-01,Casado,F,60000,4,Universitaria Completa,Empresario,Si,Medio
856,marie27@adventure-works.com,MARIE,DIAZ,1958-01-22,Casado,F,60000,2,Universitaria Completa,Empresario,Si,Medio
969,jaclyn11@adventure-works.com,JACLYN,ZHAO,1961-08-07,Soltero,F,40000,2,Universitaria Completa,Empresario,No,Medio
1377,patricia7@adventure-works.com,PATRICIA,CHAPMAN,1951-12-01,Soltero,F,40000,2,Universitaria Completa,Empresario,Si,Medio
1851,sara24@adventure-works.com,SARA,MORGAN,1942-07-18,Soltero,F,50000,1,Universitaria Postgrado,Empresario,Si,Medio
1985,katherine61@adventure-works.com,KATHERINE,SCOTT,1958-01-11,Casado,F,60000,2,Universitaria Completa,Empresario,No,Medio
2098,latoya10@adventure-works.com,LATOYA,JAI,1962-01-11,Soltero,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2099,carla22@adventure-works.com,CARLA,RODRIGUEZ,1961-09-27,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2100,evelyn14@adventure-works.com,EVELYN,SUBRAM,1949-07-02,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2159,patricia11@adventure-works.com,PATRICIA,MADAN,1948-06-06,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2199,rachel17@adventure-works.com,RACHEL,MARTIN,1940-05-25,Soltero,F,50000,2,Universitaria Postgrado,Empresario,No,Medio
2286,jordyn5@adventure-works.com,JORDYN,COLEMAN,1952-12-12,Soltero,F,60000,4,Universitaria Postgrado,Empresario,Si,Medio
2390,cassidy5@adventure-works.com,CASSIDY,HENDERSON,1961-09-14,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2391,christine14@adventure-works.com,CHRISTINE,GOEL,1961-03-29,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
2447,jenna10@adventure-works.com,JENNA,MITCHELL,1955-05-30,Casado,F,60000,5,Universitaria Completa,Empresario,Si,Medio
2457,destiny29@adventure-works.com,DESTINY,MORGAN,1954-05-01,Soltero,F,60000,5,Universitaria Completa,Empresario,Si,Medio
2512,meghan11@adventure-works.com,MEGHAN,TORRES,1949-12-29,Casado,F,40000,2,Universitaria Completa,Empresario,Si,Medio
164,autumn4@adventure-works.com,AUTUMN,LIU,1988-04-04,Casado,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
287,sarah17@adventure-works.com,SARAH,THOMPSON,1962-07-12,Soltero,F,20000,3,Secundaria Incompleta,Deportista,No,Bajo
326,autumn15@adventure-works.com,AUTUMN,MA,1988-01-09,Casado,F,20000,0,Universitaria Completa,Deportista,No,Bajo
721,jordyn17@adventure-works.com,JORDYN,BRYANT,1962-11-01,Casado,F,20000,3,Secundaria Incompleta,Deportista,No,Bajo
789,kathleen20@adventure-works.com,KATHLEEN,RUBIO,1987-08-31,Casado,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
896,abigail46@adventure-works.com,ABIGAIL,GRIFFIN,1963-05-28,Casado,F,20000,1,Universitaria Completa,Deportista,Si,Bajo
939,latasha13@adventure-works.com,LATASHA,GILL,1987-06-05,Soltero,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
940,tabitha8@adventure-works.com,TABITHA,SARA,1986-10-07,Soltero,F,20000,0,Universitaria Completa,Deportista,No,Bajo
948,april4@adventure-works.com,APRIL,TANG,1957-06-04,Casado,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
949,deanna46@adventure-works.com,DEANNA,SCHMIDT,1958-01-13,Soltero,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
950,molly20@adventure-works.com,MOLLY,PEREZ,1959-08-03,Casado,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
979,lindsey2@adventure-works.com,LINDSEY,SHEN,1959-08-21,Casado,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
980,hannah19@adventure-works.com,HANNAH,LEWIS,1959-07-23,Casado,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
1349,dawn7@adventure-works.com,DAWN,HUANG,1957-05-16,Casado,F,20000,2,Secundaria Incompleta,Deportista,Si,Bajo
1472,gabrielle26@adventure-works.com,GABRIELLE,ROSS,1964-06-08,Soltero,F,20000,1,Universitaria Completa,Deportista,Si,Bajo
1473,latoya8@adventure-works.com,LATOYA,SHARMA,1947-09-24,Soltero,F,20000,1,Universitaria Completa,Deportista,Si,Bajo
1579,karla0@adventure-works.com,KARLA,SHE,1971-03-02,Casado,F,20000,1,Universitaria Postgrado,Deportista,Si,Bajo
1582,kathleen21@adventure-works.com,KATHLEEN,ORTEGA,1967-01-19,Casado,F,20000,1,Universitaria Postgrado,Deportista,Si,Bajo
1657,cassandra4@adventure-works.com,CASSANDRA,VAN,1986-04-28,Casado,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
1660,cheryl18@adventure-works.com,CHERYL,BLANCO,1986-10-28,Casado,F,20000,0,Universitaria Completa,Deportista,No,Bajo
1762,jenny14@adventure-works.com,JENNY,XU,1969-06-06,Casado,F,20000,1,Universitaria Postgrado,Deportista,Si,Bajo
1764,faith31@adventure-works.com,FAITH,WARD,1965-06-27,Casado,F,10000,1,Universitaria Completa,Deportista,Si,Bajo
2048,robyn0@adventure-works.com,ROBYN,GOMEZ,1966-11-06,Soltero,F,20000,1,Universitaria Postgrado,Deportista,Si,Bajo
2142,cassandra7@adventure-works.com,CASSANDRA,ARTHUR,1986-11-02,Soltero,F,20000,0,Universitaria Completa,Deportista,No,Bajo
2235,theresa10@adventure-works.com,THERESA,VAZQUEZ,1987-11-06,Casado,F,20000,0,Universitaria Completa,Deportista,No,Bajo
2236,evelyn8@adventure-works.com,EVELYN,MADAN,1988-02-03,Soltero,F,20000,0,Universitaria Completa,Deportista,No,Bajo
2348,evelyn11@adventure-works.com,EVELYN,SARA,1966-09-20,Casado,F,20000,1,Universitaria Postgrado,Deportista,Si,Bajo
2378,joanna3@adventure-works.com,JOANNA,ASHE,1987-09-26,Casado,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
2379,carolyn14@adventure-works.com,CAROLYN,GARCIA,1986-07-14,Casado,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
2415,candace7@adventure-works.com,CANDACE,MADAN,1987-11-01,Soltero,F,20000,0,Universitaria Completa,Deportista,Si,Bajo
2538,amy25@adventure-works.com,AMY,HE,1987-01-22,Soltero,F,20000,0,Universitaria Completa,Deportista,No,Bajo
107,tamara3@adventure-works.com,TAMARA,ZHU,1968-12-09,Casado,F,40000,3,Universitaria Postgrado,Deportista,Si,Medio
125,christy8@adventure-works.com,CHRISTY,ZHOU,1963-12-27,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
126,abigail60@adventure-works.com,ABIGAIL,CLARK,1963-07-12,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
265,nina7@adventure-works.com,NINA,YUAN,1965-03-26,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
266,teresa15@adventure-works.com,TERESA,VAZQUEZ,1978-10-28,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
282,morgan33@adventure-works.com,MORGAN,THOMAS,1964-01-08,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
285,karen21@adventure-works.com,KAREN,LU,1977-09-08,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
288,kristen13@adventure-works.com,KRISTEN,GAO,1963-06-11,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
289,samantha10@adventure-works.com,SAMANTHA,TAYLOR,1964-01-26,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
291,ebony15@adventure-works.com,EBONY,GARCIA,1978-01-09,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
331,haley14@adventure-works.com,HALEY,TORRES,1967-03-12,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
334,alisha24@adventure-works.com,ALISHA,SHE,1966-03-29,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
363,brittney19@adventure-works.com,BRITTNEY,HU,1977-09-21,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
374,daisy3@adventure-works.com,DAISY,MUNOZ,1978-03-08,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
375,teresa11@adventure-works.com,TERESA,GUTIERREZ,1977-09-21,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
408,megan16@adventure-works.com,MEGAN,HARRIS,1965-11-11,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
467,chloe78@adventure-works.com,CHLOE,HUGHES,1983-12-19,Soltero,F,40000,3,Universitaria Incompleta,Deportista,Si,Medio
477,carmen14@adventure-works.com,CARMEN,RANA,1975-05-12,Casado,F,40000,0,Universitaria Completa,Deportista,No,Medio
539,ariana19@adventure-works.com,ARIANA,COOK,1964-03-27,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
540,joan7@adventure-works.com,JOAN,WASHINGTON,1965-11-05,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
551,claudia2@adventure-works.com,CLAUDIA,LI,1977-04-21,Soltero,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
557,bonnie8@adventure-works.com,BONNIE,XIE,1977-02-01,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
561,misty2@adventure-works.com,MISTY,DENG,1979-06-27,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
564,casey4@adventure-works.com,CASEY,TANG,1952-02-04,Casado,F,40000,1,Universitaria Postgrado,Deportista,Si,Medio
636,bailey38@adventure-works.com,BAILEY,HERNANDEZ,1967-05-13,Soltero,F,40000,2,Universitaria Incompleta,Deportista,No,Medio
662,lindsey1@adventure-works.com,LINDSEY,DENG,1978-09-06,Casado,F,40000,2,Universitaria Incompleta,Deportista,No,Medio
708,allison8@adventure-works.com,ALLISON,RICHARDSON,1965-10-21,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
718,alisha43@adventure-works.com,ALISHA,NATH,1978-01-30,Soltero,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
723,jamie26@adventure-works.com,JAMIE,ZENG,1965-07-11,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
725,tammy9@adventure-works.com,TAMMY,SMITH,1977-11-30,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
749,evelyn2@adventure-works.com,EVELYN,CHANDRA,1978-01-26,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
755,paul8@adventure-works.com,PAUL,SUURS,1978-07-11,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
812,brooke21@adventure-works.com,BROOKE,STEWART,1967-07-04,Soltero,F,40000,2,Universitaria Incompleta,Deportista,No,Medio
817,sharon20@adventure-works.com,SHARON,CARSON,1983-03-15,Soltero,F,40000,3,Universitaria Incompleta,Deportista,Si,Medio
822,emma35@adventure-works.com,EMMA,COOPER,1962-10-20,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
823,courtney7@adventure-works.com,COURTNEY,NELSON,1963-06-22,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
824,mary28@adventure-works.com,MARY,GREEN,1965-01-22,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
825,elizabeth20@adventure-works.com,ELIZABETH,GARCIA,1965-03-21,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
826,ariana20@adventure-works.com,ARIANA,MORGAN,1983-11-06,Soltero,F,40000,3,Universitaria Incompleta,Deportista,Si,Medio
831,savannah2@adventure-works.com,SAVANNAH,SANDERS,1963-04-24,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
832,alexia10@adventure-works.com,ALEXIA,FLORES,1963-07-28,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
833,arianna19@adventure-works.com,ARIANNA,DIAZ,1964-12-11,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
834,emma8@adventure-works.com,EMMA,TAYLOR,1965-11-07,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
835,chloe10@adventure-works.com,CHLOE,ROBERTS,1966-01-04,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
836,arianna27@adventure-works.com,ARIANNA,GRAY,1965-11-04,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
837,katherine15@adventure-works.com,KATHERINE,HOWARD,1965-12-28,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
900,evelyn13@adventure-works.com,EVELYN,RAMAN,1976-07-03,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
902,shannon19@adventure-works.com,SHANNON,HU,1977-12-07,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
903,veronica12@adventure-works.com,VERONICA,RANA,1975-07-28,Casado,F,40000,0,Universitaria Completa,Deportista,Si,Medio
907,linda28@adventure-works.com,LINDA,DOMINGUEZ,1981-01-05,Soltero,F,40000,1,Universitaria Incompleta,Deportista,No,Medio
924,kellie15@adventure-works.com,KELLIE,SERRANO,1980-07-11,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
927,pamela4@adventure-works.com,PAMELA,KAPOOR,1952-02-20,Casado,F,40000,1,Universitaria Postgrado,Deportista,Si,Medio
935,erica12@adventure-works.com,ERICA,XU,1977-10-31,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
938,pamela23@adventure-works.com,PAMELA,SANCHEZ,1976-11-23,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
952,christine1@adventure-works.com,CHRISTINE,STONE,1962-07-27,Soltero,F,40000,3,Secundaria Incompleta,Deportista,No,Medio
953,summer10@adventure-works.com,SUMMER,RAMAN,1962-04-06,Soltero,F,40000,3,Secundaria Incompleta,Deportista,Si,Medio
981,crystal4@adventure-works.com,CRYSTAL,CHEN,1962-06-09,Soltero,F,40000,3,Secundaria Incompleta,Deportista,No,Medio
1316,megan44@adventure-works.com,MEGAN,RAMIREZ,1967-08-19,Soltero,F,40000,3,Universitaria Postgrado,Deportista,Si,Medio
1336,dawn8@adventure-works.com,DAWN,WU,1979-02-18,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1341,crystal17@adventure-works.com,CRYSTAL,LIANG,1976-11-23,Casado,F,40000,0,Universitaria Completa,Deportista,Si,Medio
1458,molly15@adventure-works.com,MOLLY,LOPEZ,1980-02-01,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1471,erika1@adventure-works.com,ERIKA,RUIZ,1978-05-29,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1479,valerie21@adventure-works.com,VALERIE,ZHENG,1976-04-06,Casado,F,40000,0,Universitaria Completa,Deportista,Si,Medio
1676,jacqueline12@adventure-works.com,JACQUELINE,HUGHES,1967-02-10,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1730,susan27@adventure-works.com,SUSAN,LIANG,1977-06-22,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
1746,deb4@adventure-works.com,DEB,TORRES,1976-10-25,Soltero,F,40000,0,Universitaria Completa,Deportista,Si,Medio
1773,janelle17@adventure-works.com,JANELLE,SANCHEZ,1978-07-10,Casado,F,40000,0,Universitaria Postgrado,Deportista,Si,Medio
1792,olivia46@adventure-works.com,OLIVIA,KELLY,1980-05-12,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
1868,julia82@adventure-works.com,JULIA,FOSTER,1982-12-04,Soltero,F,40000,3,Universitaria Incompleta,Deportista,Si,Medio
1870,morgan38@adventure-works.com,MORGAN,GARCIA,1963-01-11,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
1871,heather5@adventure-works.com,HEATHER,HUANG,1966-04-27,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
1947,stacey20@adventure-works.com,STACEY,HEE,1978-08-18,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2011,taylor1@adventure-works.com,TAYLOR,STEWART,1963-11-12,Casado,F,40000,1,Universitaria Incompleta,Deportista,Si,Medio
2023,meghan2@adventure-works.com,MEGHAN,DIAZ,1978-10-28,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2024,shannon9@adventure-works.com,SHANNON,ZHOU,1979-08-18,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2027,ashlee8@adventure-works.com,ASHLEE,DENG,1975-07-19,Casado,F,40000,0,Universitaria Completa,Deportista,Si,Medio
2050,cindy21@adventure-works.com,CINDY,LEWIS,1979-08-05,Soltero,F,40000,2,Universitaria Incompleta,Deportista,Si,Medio
2061,adriana6@adventure-works.com,ADRIANA,SAI,1975-06-25,Casado,F,40000,0,Universitaria Completa,Deportista,Si,Medio
2218,karen22@adventure-works.com,KAREN,XU,1979-05-01,Casado,F,40000,2,Universitaria Incompleta,Deportista,No,Medio
2304,jessie38@adventure-works.com,JESSIE,SUAREZ,1982-09-02,Soltero,F,40000,3,Universitaria Incompleta,Deportista,Si,Medio
